,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData mode NsValence,MagpieData mode NUnfilled,Yang delta,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,std_dev bent 150 degrees CN_2,mean linear CN_2,std_dev linear CN_2,std_dev wt CN_5,std_dev pentagonal planar CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_9,std_dev wt CN_9,mean q2 CN_9,std_dev q2 CN_9,mean q4 CN_9,std_dev q4 CN_9,mean q6 CN_9,std_dev q6 CN_9,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,mean ordering parameter shell 2,mean ordering parameter shell 3,xrd_36,xrd_38,xrd_39,xrd_50,xrd_52,xrd_54,xrd_55,xrd_58,xrd_65,xrd_68,xrd_69,xrd_74,xrd_75,xrd_80,xrd_81,xrd_89,xrd_92,xrd_93,xrd_96,xrd_97,xrd_104,xrd_112,xrd_113,xrd_116,xrd_117,xrd_118,xrd_119,xrd_123,xrd_124,jml_rdf_13,jml_rdf_14,jml_rdf_16,jml_rdf_19,jml_rdf_20,jml_rdf_23,jml_rdf_24,jml_rdf_39,jml_rdf_42,jml_rdf_85,jml_rdf_91,jml_rdf_94,jml_rdf_98,jml_adf1_36,jml_adf1_48,jml_adf1_53,jml_adf1_82,jml_adf1_97,jml_adf1_126,jml_adf1_162,jml_adf1_165,jml_adf1_168,jml_adf2_49,jml_adf2_57,jml_adf2_61,jml_adf2_65,jml_adf2_74,jml_adf2_82,jml_adf2_97,jml_adf2_104,jml_adf2_114,jml_adf2_118,jml_adf2_134,jml_adf2_136,jml_adf2_165,jml_nn_13,jml_nn_14,jml_nn_16,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_24,jml_nn_26,jml_nn_32,jml_nn_35,jml_nn_39,jml_nn_40,jml_nn_42,jml_nn_43,jml_nn_53,jml_nn_69,crystal_system_int,is_centrosymmetric,structural complexity per atom
26,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0.168599599,0.238435839,0.168599599,0.238435839,0.044020191,0.062253951,0.221048795,0.176574156,0.01310698,0.020891987,0.084827752,0.188265307,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0,0,0,0,0,0,0,0,0,0,0.212939111,0.051109245,0.009807282,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0.3473,1.1955,0.6488,1.7598,0.471,1.2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1.333333333,0,0,0.666666667,6,TRUE,1.918295834
27,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0,0,0,0,2.92269E-14,6.53532E-14,6.77585E-09,1.09505E-05,0.009792012,0.021895605,0.084299799,0.188500082,0,0,0,0,0,0,0,0,0,0,0,0,0.168991956,0.238990717,5.26406E-10,7.44451E-10,0.027378429,0.038718946,0.093544346,0.132291683,0,0,0.296089745,0.150337039,0.079601114,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0,0,0.3886,3.0489,0,2.4079,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1.333333333,0,0,0,0,3,TRUE,1.918295834
28,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0,0,0,0,0.088040382,0.062253951,0.221048798,0.176577619,0.006629936,0.004688072,0.001055906,0.000746638,0,0,0,0,0.083150634,0.117592754,0.00923896,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0,0,0,0,0,0,0,0,0,0,0.254514428,0.051109245,0.009807282,0.143891106,0.035524628,0.00751978,0.013270355,0.023021196,0.004103748,0.000738133,8.27679E-07,0.042716857,0.000953924,8.61397E-05,0.005865987,0.012225484,9.47136E-05,8.34958E-06,0.005140934,9.28351E-06,1.55291E-05,0.002887474,0.005319649,6.45354E-05,0.001488471,0.000170385,1.06027E-05,0.00010929,0.000638328,0.002110856,0.00085435,0.000164365,0,0,0,0,0,0,0,0,0,0,2.0946,0,2.2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
29,0,0.069501949,0.128729696,2,8,0.045732284,-0.036689271,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254514428,0.107441782,0.047716926,0.143047245,0.035387373,0.007507463,0.013337507,0.023119377,0.004131478,0.000744956,8.44779E-07,0.042903659,0.000963346,0.000087292,0.005898093,0.012279428,9.57992E-05,8.4823E-06,0.005173066,9.42925E-06,0.00001573,0.002902412,0.005342476,6.53893E-05,0.001501367,0.000172397,1.07394E-05,0.000110328,0.000642758,0.002121854,0.000859919,0.000165829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
30,0,0.046298658,0.09343911,1,6,0.057232983,-0.064913047,0,0,0,0,0.066030291,0.066030291,0.00798407,0.000333621,6.94995E-08,6.94995E-08,2.34294E-07,2.34294E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23372677,0.123279979,0.01089698,0.021193703,0.097124088,0.115828179,8.79424E-06,0.000534225,0.006819033,0.013572171,0.010307133,9.47662E-05,0.010792085,0.023979239,0.003739021,0.000800202,0.000870159,0.002965426,4.34946E-05,0.00041917,0.001924683,0.017948114,0.017317095,1.58707E-05,0.001725574,0.000537153,1.8484E-06,5.05756E-06,5.77787E-05,0.000456036,0.035829807,0.04023473,0,0,0,0,0,0,0,0,0,6.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.5
31,0,0.046298658,0.09343911,1,6,0.057232983,-0.064913047,0,0,0,0,0.066030291,0.066030291,0.234457655,0.187281496,0.01966047,0.022931812,0.127241629,0.218561039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23372677,0.085182074,0.016345469,0.021193703,0.097124088,0.115828179,8.79424E-06,0.000534225,0.006819033,0.013572171,0.010307133,9.47662E-05,0.010792085,0.023979239,0.003739021,0.000800202,0.000870159,0.002965426,4.34946E-05,0.00041917,0.001924683,0.017948114,0.017317095,1.58707E-05,0.001725574,0.000537153,1.8484E-06,5.05756E-06,5.77787E-05,0.000456036,0.035829807,0.04023473,0,0,0,0,0,0,0,0,0,6.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.5
32,0,0.046298658,0.09343911,1,6,0.057232983,-0.064913047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23372677,0.160816336,0.088445684,0.021193703,0.097124088,0.115828179,8.79424E-06,0.000534225,0.006819033,0.013572171,0.010307133,9.47662E-05,0.010792085,0.023979239,0.003739021,0.000800202,0.000870159,0.002965426,4.34946E-05,0.00041917,0.001924683,0.017948114,0.017317095,1.58707E-05,0.001725574,0.000537153,1.8484E-06,5.05756E-06,5.77787E-05,0.000456036,0.035829807,0.04023473,0,0,0,0,0,0,0,0,0,6.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,1.5
33,0,0.046298658,0.09343911,1,6,0.057232983,-0.064913047,0,0,0,0,0.066030291,0.066030291,0.00798407,0.000333621,6.94995E-08,6.94995E-08,2.34294E-07,2.34294E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.056788049,0.011328945,0.021193703,0.097124088,0.115828179,8.79424E-06,0.000534225,0.006819033,0.013572171,0.010307133,9.47662E-05,0.010792085,0.023979239,0.003739021,0.000800202,0.000870159,0.002965426,4.34946E-05,0.00041917,0.001924683,0.017948114,0.017317095,1.58707E-05,0.001725574,0.000537153,1.8484E-06,5.05756E-06,5.77787E-05,0.000456036,0.035829807,0.04023473,0,0,0,0,0,0,0,0,0,3.3576,0,0.5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.5
34,0,0.046298658,0.09343911,1,6,0.057232983,-0.064913047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422833713,0.160816336,0.088445684,0.021193703,0.097124088,0.115828179,8.79424E-06,0.000534225,0.006819033,0.013572171,0.010307133,9.47662E-05,0.010792085,0.023979239,0.003739021,0.000800202,0.000870159,0.002965426,4.34946E-05,0.00041917,0.001924683,0.017948114,0.017317095,1.58707E-05,0.001725574,0.000537153,1.8484E-06,5.05756E-06,5.77787E-05,0.000456036,0.035829807,0.04023473,0,0,0,0,0,0,0,0,0,6.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1.5
35,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,0.052824233,0.064696209,0.00782276,0.000326881,5.55996E-08,6.80954E-08,1.87435E-07,2.2956E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.118825864,0.050488097,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0,5.4441,0,0,2.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,5,TRUE,1.521928095
36,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,0,0,0,0,0,0,0,0,0.247789793,0.102049959,0.050702452,0.08665729,0,0,0,0,0,0,0,0,0.099780761,0.122205975,6.89865E-18,8.5781E-18,0.016165506,0.019798621,0.05523296,0.067646285,0.099780761,0.122205975,0.171363794,0.06475632,0.019766972,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0,5.4441,0,0,2.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,TRUE,1.521928095
37,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199561522,0.099780761,0.022173502,0.011086751,0.074769005,0.037384503,0.121123975,0.060561987,0,0,0,0,0,0,0,0,0,0,0.171363794,0.121228499,0.05931808,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0,5.4441,0,0,2.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,TRUE,1.521928095
38,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,3.50722E-14,7.01445E-14,7.2726E-09,1.17533E-05,0.011750415,0.02350083,0.101159759,0.202319519,0.247789793,0.122357718,0.042252043,0.099012212,0,0,0,0,0,0,0,0,0.099780761,0.122205975,9.64895E-18,1.21129E-17,0.016165506,0.019798621,0.05523296,0.067646285,0,0,0.321034935,0.051173595,0.005975943,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0.8503,1.3332,0,0.6701,1.1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.8,0,0,0.8,0,0,0.4,3,TRUE,1.521928095
39,0.043514263,0.080984879,0.119301606,2,8,0.049286641,-0.044141709,0,0,0,0,0.052824233,0.064696209,0.00782276,0.000326881,5.55996E-08,6.80954E-08,1.87435E-07,2.2956E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271144555,0.30307498,0.133209907,0.143092387,0.046466746,0.01158017,0.009983448,0.024054792,0.006386782,0.001439236,8.23061E-07,0.047306912,0.002332733,0.000283967,0.00334086,0.008999226,0.000326623,3.24939E-05,0.010201319,5.64563E-05,5.65918E-06,0.001301044,0.003545496,6.82528E-06,0.007016715,0.001417945,8.98983E-07,8.52791E-06,8.87724E-05,0.000533012,0.002792384,0.001064472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.521928095
40,0.043514263,0.080984879,0.119301606,2,8,0.049286641,-0.044141709,0.202319519,0.247789793,0.202319519,0.247789793,0.052824233,0.064696209,0.229720653,0.183504839,0.003977961,0.004871987,0.000633544,0.000775929,0,0,0,0,0.099780761,0.122205975,0.011086751,0.013578442,0.037384503,0.045786478,0.060561987,0.074172983,0,0,0,0,0,0,0,0,0,0,0.221254175,0.066589449,0.043124093,0.143092387,0.046466746,0.01158017,0.009983448,0.024054792,0.006386782,0.001439236,8.23061E-07,0.047306912,0.002332733,0.000283967,0.00334086,0.008999226,0.000326623,3.24939E-05,0.010201319,5.64563E-05,5.65918E-06,0.001301044,0.003545496,6.82528E-06,0.007016715,0.001417945,8.98983E-07,8.52791E-06,8.87724E-05,0.000533012,0.002792384,0.001064472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.521928095
41,0.043514263,0.080984879,0.119301606,2,8,0.049286641,-0.044141709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202790348,0.248366438,0.022532261,0.027596271,0.075978738,0.09305457,0.123083712,0.150746145,0,0,0,0,0,0,0,0,0,0,0.271144555,0.101001658,0.056188558,0.143092387,0.046466746,0.01158017,0.009983448,0.024054792,0.006386782,0.001439236,8.23061E-07,0.047306912,0.002332733,0.000283967,0.00334086,0.008999226,0.000326623,3.24939E-05,0.010201319,5.64563E-05,5.65918E-06,0.001301044,0.003545496,6.82528E-06,0.007016715,0.001417945,8.98983E-07,8.52791E-06,8.87724E-05,0.000533012,0.002792384,0.001064472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,1.521928095
42,0.043514263,0.080984879,0.119301606,2,8,0.049286641,-0.044141709,0.202319519,0.247789793,0.202319519,0.247789793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099780761,0.122205975,6.44282E-18,8.03232E-18,0.016165506,0.019798621,0.05523296,0.067646285,0,0,0.221254175,0.062868586,0.010642817,0.143092387,0.046466746,0.01158017,0.009983448,0.024054792,0.006386782,0.001439236,8.23061E-07,0.047306912,0.002332733,0.000283967,0.00334086,0.008999226,0.000326623,3.24939E-05,0.010201319,5.64563E-05,5.65918E-06,0.001301044,0.003545496,6.82528E-06,0.007016715,0.001417945,8.98983E-07,8.52791E-06,8.87724E-05,0.000533012,0.002792384,0.001064472,0,0,0,0,0,0,0,0,0,0,3.7832,0.8861,1.6297,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,TRUE,1.521928095
43,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0.132060583,0,0,0,1.38999E-07,0,4.68587E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.142328931,0.000137152,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1
44,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.085182074,0.016345469,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1
45,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.085182074,0.045716235,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,1
46,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.015866349,0.008820683,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,1.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,TRUE,1
47,0.141421356,0.216362588,0.276678192,1,6,0.063973064,-0.093262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420815696,0.036506603,0.000766194,0.076694916,0.126147496,0.078949947,0.000377819,0.007378166,0.021267964,0.017621053,0.000568353,0.007669479,0.043063461,0.029406694,5.3678E-06,2.90887E-05,0.013315839,0.010807352,0.00243893,0.019987564,0.015482328,0.000408071,0.000046708,0.005328963,0.000236011,0.001691154,0.035286607,0.037322871,0.024469117,0.009943509,2.2699E-06,8.43953E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1
48,0.01767767,0.036197133,0.059093924,1,6,0.053221289,-0.052531001,0,0,0,0,0.105648466,0.052824233,0.006387256,0.000266897,1.11199E-07,5.55996E-08,3.7487E-07,1.87435E-07,0,0,0,0,0.199561522,0.099780761,0.022173502,0.011086751,0.074769005,0.037384503,0.121123975,0.060561987,0,0,0,0,0,0,0,0,0,0,0.171363794,0.064483294,0.005773291,0.016436696,0.086403693,0.112540436,4.43764E-06,0.000312353,0.00486693,0.010913834,0.0128178,3.80691E-05,0.006505983,0.016992144,0.007229334,0.001966543,0.000361145,0.001499433,0.000169103,0.000111097,0.000652587,0.013830424,0.018007739,4.89133E-06,0.003735217,0.001765321,1.94157E-05,0.000002188,2.94114E-06,3.40739E-05,0.017324167,0.032057404,0,0,0,0,0,0,0,0,0,6.1213,0,0,4.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,0.721928095
49,0.212132034,0.252538136,0.284357941,1,6,0.063492913,-0.090538409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099780761,0.122205975,0.015711395,0.019242451,0.019083419,0.02337232,0.057154806,0.070000056,0,0,0.171363794,0.064483294,0.005773291,0.047470051,0.126110876,0.105798741,8.26249E-05,0.002815103,0.016319546,0.02022444,0.002701643,0.001548718,0.03545499,0.041526727,0.0001195,1.08766E-05,0.007618396,0.011927172,0.000135331,0.010220473,0.017822412,0.006632832,0.001968001,0.001770708,2.95764E-06,4.0563E-06,0.002798,0.01034343,0.02455778,0.037447371,0.002417838,0.0004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.521928095
50,0,0.074941232,0.158827062,2,8,0.061888704,-0.083993464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099780761,0.122205975,0.015711395,0.019242451,0.019083419,0.02337232,0.057154806,0.070000056,0,0,0.171363794,0.064483294,0.005773291,0.110490206,0.105470256,0.047513964,0.00144637,0.014871991,0.019404114,0.010219845,6.74916E-05,0.02404893,0.027598898,0.010292983,5.01285E-05,0.000431334,0.008866124,0.003450598,0.013963175,0.009561419,0.003002059,5.01728E-06,1.30929E-05,0.00169636,0.013881298,0.029626195,0.013018648,0.003525711,0.000569884,5.49775E-05,2.73128E-11,1.99553E-13,0,0,0,0,0,0,0,0,0,5.4441,0,0,2.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,TRUE,1.521928095
51,0.043514263,0.080984879,0.119301606,2,8,0.049286641,-0.044141709,0,0,0,0,0.105648466,0.052824233,0.006387256,0.000266897,1.11199E-07,5.55996E-08,3.7487E-07,1.87435E-07,0,0,0,0,0.199561522,0.099780761,0.022173502,0.011086751,0.074769005,0.037384503,0.121123975,0.060561987,0,0,0,0,0,0,0,0,0,0,0.171363794,0.064483294,0.005773291,0.143092387,0.046466746,0.01158017,0.009983448,0.024054792,0.006386782,0.001439236,8.23061E-07,0.047306912,0.002332733,0.000283967,0.00334086,0.008999226,0.000326623,3.24939E-05,0.010201319,5.64563E-05,5.65918E-06,0.001301044,0.003545496,6.82528E-06,0.007016715,0.001417945,8.98983E-07,8.52791E-06,8.87724E-05,0.000533012,0.002792384,0.001064472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,TRUE,0.721928095
52,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296089745,0.410951979,0.24788151,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
