,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData avg_dev Number,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev AtomicWeight,MagpieData avg_dev MeltingT,MagpieData avg_dev Column,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData avg_dev Electronegativity,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData avg_dev NdValence,MagpieData avg_dev NValence,MagpieData avg_dev NsUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData avg_dev SpaceGroupNumber,avg ionic char,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,mean water-like CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,mean linear CN_2,mean square co-planar CN_4,mean rectangular see-saw-like CN_4,std_dev wt CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_8,mean body-centered cubic CN_8,mean wt CN_10,std_dev wt CN_10,mean q2 CN_10,std_dev q2 CN_10,mean q4 CN_10,std_dev q4 CN_10,mean q6 CN_10,std_dev q6 CN_10,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_12,mean cuboctahedral CN_12,mean q4 CN_12,std_dev q4 CN_12,mean q6 CN_12,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,max packing efficiency,xrd_9,xrd_17,xrd_18,xrd_19,xrd_25,xrd_27,xrd_28,xrd_29,xrd_30,xrd_31,xrd_32,xrd_33,xrd_34,xrd_35,xrd_37,xrd_38,xrd_39,xrd_42,xrd_43,xrd_44,xrd_45,xrd_47,xrd_48,xrd_54,xrd_66,xrd_67,xrd_68,xrd_75,xrd_76,xrd_78,xrd_79,xrd_80,xrd_81,xrd_90,xrd_97,xrd_98,xrd_109,xrd_110,xrd_113,xrd_114,xrd_115,xrd_119,xrd_120,xrd_125,xrd_126,xrd_127,OFM: s^2 - s^1,OFM: s^2 - d^5,OFM: d^2 - s^1,OFM: d^2 - d^5,jml_rdf_5,jml_rdf_10,jml_rdf_12,jml_rdf_13,jml_rdf_14,jml_rdf_15,jml_rdf_20,jml_rdf_21,jml_rdf_30,jml_rdf_49,jml_rdf_50,jml_rdf_59,jml_rdf_65,jml_rdf_77,jml_rdf_80,jml_rdf_82,jml_adf1_8,jml_adf1_30,jml_adf1_37,jml_adf1_40,jml_adf1_41,jml_adf1_45,jml_adf1_58,jml_adf1_60,jml_adf1_65,jml_adf1_66,jml_adf1_70,jml_adf1_71,jml_adf1_72,jml_adf1_77,jml_adf1_78,jml_adf1_83,jml_adf1_90,jml_adf1_94,jml_adf1_103,jml_adf1_107,jml_adf1_108,jml_adf1_109,jml_adf1_110,jml_adf1_111,jml_adf1_119,jml_adf1_120,jml_adf1_121,jml_adf1_135,jml_adf1_140,jml_adf1_142,jml_adf1_159,jml_adf1_160,jml_adf1_172,jml_adf1_179,jml_adf2_22,jml_adf2_23,jml_adf2_30,jml_adf2_32,jml_adf2_33,jml_adf2_34,jml_adf2_37,jml_adf2_38,jml_adf2_39,jml_adf2_40,jml_adf2_47,jml_adf2_51,jml_adf2_58,jml_adf2_60,jml_adf2_61,jml_adf2_64,jml_adf2_65,jml_adf2_71,jml_adf2_75,jml_adf2_78,jml_adf2_81,jml_adf2_85,jml_adf2_88,jml_adf2_90,jml_adf2_91,jml_adf2_103,jml_adf2_105,jml_adf2_107,jml_adf2_108,jml_adf2_111,jml_adf2_118,jml_adf2_119,jml_adf2_121,jml_adf2_128,jml_adf2_132,jml_adf2_137,jml_adf2_139,jml_adf2_142,jml_adf2_145,jml_adf2_147,jml_adf2_149,jml_adf2_151,jml_adf2_153,jml_adf2_158,jml_adf2_160,jml_adf2_162,jml_adf2_163,jml_adf2_172,jml_adf2_176,jml_adf2_178,jml_ddf_40,jml_ddf_44,jml_ddf_48,jml_ddf_64,jml_ddf_85,jml_ddf_94,jml_ddf_116,jml_ddf_120,jml_ddf_139,jml_nn_5,jml_nn_12,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_30,jml_nn_75,jml_nn_82,jml_nn_90,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,sine coulomb matrix eig 0,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,structural complexity per atom,structural complexity per cell
154,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,0,0,0,0,0.05234083,0.07805375,0.126846673,0.18335512,0.103984022,0.001328345,0.000234038,0.019654716,0.018667277,0.000218039,4.27477E-05,7.13541E-05,0.076002867,0.073975754,0.011544671,0.029601072,0.002082804,0.005329745,0.002395156,0.00606703,0.006582494,0.016853917,0.006899927,0.01825549,0.0006466,0.001710743,0.001189146,0.003146184,0.003526773,0.009330965,0.060983684,0.059098479,0.009198927,0.014878007,0.03422838,0.095965382,0.076490089,0.128767295,0.616164785,5.18094E-05,3.06308E-05,3.56863E-06,2.6164E-07,7.00187E-18,2.47126E-13,2.86806E-11,2.09512E-09,9.63371E-08,2.78849E-06,5.08159E-05,0.000583217,0.004218725,0.019264859,0.102961435,0.12336406,0.09869351,0.006665929,0.001420132,0.000218036,9.19506E-05,0.000621878,0.000921138,0.013294788,0.012758138,0.023423666,0.030100185,0.001044053,0.000712195,0.002113753,0.005588306,0.009613173,0.010473595,0.004336346,0.005730082,0.003341217,0.003359444,0.002425412,0.001401443,0.00373938,0.007890356,0.013333601,0.00842896,0.006552043,0.00618087,0.003825663,0.496995397,0.496995397,0.496995397,0.496995397,0,0,0,0,0,0,0,0,5.137,0.6335,1.8246,1.5241,0,1.2733,0.9432,1.5706,0,0,0,0,0,0,0,0,4,8,2,4,8,2,2,0,0,0,0,0,25,8,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,4,4,4,2,0,0,24,8,19,0,3,0,25,8,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,29,79,77,40,20,52.5,111.5,196,53,0,0,0,0,0,3,3.5,7,3.5,8.297631891,18.72782126,0.757391404,25,5,FALSE,4741.266079,3755.382033,3787.438969,0,0,0,0,0,0,0,0,3,24
155,0.035355339,0.063156118,0.137613858,0.9375,2.8125,2.22,360,0.9375,9.84375,175,0.3890625,0.46875,2,1.40625,0.9375,0.46875,1.40625,8,0.9375,8,3.51796875,23.195,16.40625,0.037080528,-0.080137193,0.010032861,0.011435642,0.010032861,0.011435642,0.021211366,0.028030949,0.086708936,0.141458142,0.202921934,0.011598512,0.003783207,0.037994873,0.031868452,0.135022482,0.024191415,0.04754597,0.035689861,0.009286967,0.042193138,0.047131841,0.005378543,0.006569893,0.011040942,0.012297458,0.023510124,0.026125583,0.055906466,0.046808419,0.002612744,0.002144848,0.009177979,0.007541405,0.029605025,0.025088529,0.014162512,0.014162512,0.001592495,0.001712564,0.007463978,0.077271859,0.076141329,0.114495569,0.558070511,0.001234913,0.00107724,0.00049959,0.000134134,1.48364E-05,0.000483434,0.001234406,0.00184236,0.001608717,0.000873095,0.000912766,0.004821281,0.020499956,0.054075426,0.111030757,0.102380111,0.072525837,0.004195027,0.003053057,0.002944431,0.001925523,0.000285394,0.000388516,0.017524142,0.013370302,0.019353457,0.025178178,0.003189958,0.00427884,0.004361776,0.003618895,0.003817942,0.004778077,0.006796363,0.002890578,0.001617423,0.003947273,0.004213542,0.002917601,0.003585618,0.005190044,0.007062282,0.006328567,0.001992451,0.000773077,0.000225253,0.34097956,0.34097956,0.34097956,0.34097956,0,0,0,0,0,0,0,0,2.7244,1.512,0.9677,2.0785,0.095,1.4856,1.1255,0.8329,0,0,0,0,0,0,0,2,2.333333333,8.333333333,1,4,2,0,0,0,0,0,2,7,3,1,3.333333333,9,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,8,9.333333333,4.333333333,3.333333333,3.333333333,2.333333333,4,2,0,3,2,7,8,4,2,4,7,3,9,7,1,6.333333333,8,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,18,34,29.33333333,40.6,22,18,90.4,70.7,19,0,0,0,0,0,1.5,6,3.5,2.5,7.77371668,19.86407346,0.73186655,6,6,FALSE,4638.417444,3429.690308,3401.070589,0,0,0,0,0,0,0,0,2.5,20
156,0.176776695,0.223075354,0.263144738,0.9375,2.8125,2.22,360,0.9375,9.84375,154,0.3890625,0.46875,1,1.40625,0.9375,0.46875,1.40625,5,0.9375,6,3.51796875,15.69,16.40625,0.037080528,-0.087899509,0,0,0,0,0.053047056,0.057225001,0.006561671,0.007335818,0.000325887,6.38042E-08,1.98128E-07,0.066597089,0.07354592,0,0,0,0.166585632,0.13641575,0.139773792,0.131373311,0.014690739,0.012455285,0.036391904,0.034892347,0.079783877,0.076038674,0,0,0,0,0,0,0,0,0.038492263,0.037520279,0.005147042,0.004169477,0.021113801,0,0,0.192012009,0.588515514,0.004438281,8.06018E-09,1.8417E-10,2.84095E-12,4.84149E-05,0.000669272,0.001224825,0.001397393,0.000993894,0.000441015,0.000129858,0.000145322,0.001228543,0.007720165,0.079168805,0.128393336,0.131820575,0.009430559,0.002738785,0.002321145,0.002308615,0.001178484,0.001299602,0.010633086,0.002223236,0.007802551,0.019726251,9.71686E-05,2.34117E-05,0.000584773,0.001917317,0.004417779,0.00763183,9.55838E-05,0.008956464,0.004490232,0.003464287,0.001908545,3.55331E-05,9.95634E-06,6.52516E-05,0.010458752,0.015353248,0.004675575,0.00141237,0.000288677,0.27392037,0.27392037,0.27392037,0.27392037,0,0,0,0,0,0,0,0,0.8228,0,0.7307,0.4185,0.1721,1.2237,0.2266,1.5094,0,0,0,0,0,0,0,0,1,1,13,9,4,0,1,0,0,0,4,7,12,8,8,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,1,9,9,1,0,1,3,8.5,0,4,10,7,12,4,0,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,56,93.33333333,44,52,22.66666667,45.33333333,84.92307692,147,30.66666667,0,0,0,0,0,0.5,7,7,0,8.688057571,17.99889716,0.768421011,25,5,FALSE,4758.814015,3749.5105,3739.029576,0,0,0,0,0,0,0,0,3,24
157,0.058925565,0.089143804,0.164085035,0.4375,1.3125,1.036,168,0.4375,4.59375,175,0.1815625,0.21875,2,0.65625,0.4375,0.21875,0.65625,8,0.4375,8,1.64171875,23.195,7.65625,0.017304246,-0.027475357,0,0,0,0,0.064382422,0.109691522,0.009709179,0.016643463,0.00086554,1.52441E-07,3.42889E-07,0.044570201,0.055256762,0,0,0,0.275799794,0.255543072,0.107423084,0.152691267,0.01602883,0.023075207,0.032981881,0.04719456,0.065365216,0.09345792,0,0,0,0,0,0,0,0,0.086440872,0.086440872,0.009267973,0.008785907,0.045135046,0,0,0.231749056,0.615517182,0.002140621,2.25738E-13,4.01508E-13,6.09494E-11,0.000736251,0.000868851,0.000370002,0.0002153,0.000552316,0.001307381,0.003974421,0.017253836,0.054192866,0.108546143,0.122868202,0.061613012,0.017158771,0.00109899,0.000655838,0.000212119,0.000110048,0.001301306,0.003969706,0.006673592,0.021005988,0.017909337,0.010731771,0.004051857,0.004889788,0.009858451,0.005976141,0.001883295,0.000388282,0.000702464,0.001941531,0.003962716,0.008623789,0.006931641,0.007124764,0.011041384,0.008968989,5.42379E-06,1.64116E-07,2.14868E-19,1.25351E-22,3.78669E-26,0.173422765,0.173422765,0.173422765,0.173422765,0,0,0,0,0,0,0,0,0,0,2.8486,1.0198,0,2.9817,1.3804,0.7881,0,0,0,0,0,0,4,2,3.333333333,7.333333333,8,0,16,0,4,1.333333333,11.33333333,0,0,16,0,8,0,0,2,6.666666667,0,0,0,0,0,0,2,10.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6.952728202,21.92806898,0.695226336,47,5,TRUE,4415.238202,3347.392516,3338.966543,0,0,0,0,0,0,0,0,2.5,20
158,0.176776695,0.223075354,0.263144738,0.9375,2.8125,2.22,360,0.9375,9.84375,154,0.3890625,0.46875,1,1.40625,0.9375,0.46875,1.40625,5,0.9375,6,3.51796875,15.69,16.40625,0.037080528,-0.087899509,0,0,0,0,0.001791349,0.001791349,0.004119656,0.00691968,0.006729029,0.014860949,0.126762497,0.133421737,0.14656655,0,0,0,0.030190626,0.026225806,0.100651839,0.130454881,0.012553912,0.017083673,0.027316698,0.035281788,0.059026344,0.076358328,0,0,0,0,0,0,0,0,0.112615472,0.107668528,0.015863044,0.015020535,0.062800406,0.031258261,0.054140897,0.164703917,0.641485596,2.43585E-84,2.28032E-45,2.25899E-41,1.43042E-37,7.81036E-19,3.9394E-14,4.57367E-12,3.43047E-10,1.66656E-08,5.25859E-07,1.08069E-05,0.000145021,0.001273608,0.007333874,0.069054714,0.113492271,0.123699633,0.014529682,0.003255043,0.000493243,5.0201E-05,1.52032E-07,2.66065E-08,0.009096771,0.002340822,0.008113359,0.018666969,0.00078261,0.000122458,0.000189008,0.000795576,0.002425781,0.00543632,7.45891E-05,0.012657406,0.007713012,0.001399934,0.001615744,0.000693163,0.000228944,0.000123989,0.012528879,0.018228433,0.01136559,0.006584363,0.00264552,0.46857287,0.46857287,0.46857287,0.46857287,0,0,0,0,0,0,0,0,1.6242,0,0,0.2065,0,0,1.4538,2.6602,0,0,0,0,0,0,0,0,0,2,8,12,6,0,0,0,0,0,0,5.333333333,12,12,14,5,0,0,0,0,0,0,0,0,0,4.427083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,6,12,5.333333333,0,0,5.333333333,12,5,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,2,4,0,2,9.333333333,76.66666667,0,0,0,0,0,0,1,6,12.5,0,8.803086287,17.76370805,0.778594802,65,5,TRUE,4780.572253,3830.603656,3830.570642,0,0,0,0,0,0,0,0,2.25,18
159,0,0.03788072,0.083337585,0.4375,1.3125,1.036,168,0.4375,4.59375,154,0.1815625,0.21875,1,0.65625,0.4375,0.21875,0.65625,5,0.4375,6,1.64171875,15.69,7.65625,0.017304246,-0.03275379,0,0,0,0,8.76806E-14,8.76806E-14,9.09076E-09,9.09076E-09,1.46916E-05,0.02937604,0.252899398,0,0,0,0,0,0.260894906,0.260894921,0.190115951,0.245438637,0.03802319,0.049087727,0.054268525,0.070060364,0.114693759,0.148069006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296089745,0.680174746,1.1981E-163,1.73354E-90,7.12873E-83,1.33928E-75,4.22159E-39,1.17473E-29,1.91357E-25,1.42408E-21,4.84177E-18,7.52071E-15,5.33698E-12,1.73027E-09,2.56282E-07,1.73421E-05,0.007572185,0.048860136,0.144035948,0.03355183,0.004308871,0.00025281,6.77652E-06,4.64281E-10,1.18671E-12,0.000159091,6.52078E-09,6.69514E-07,3.14055E-05,0.004673507,0.000416055,3.14424E-07,2.7537E-09,1.38949E-08,1.04156E-06,3.83965E-05,0.003577036,0.015654328,6.80117E-06,0.000134287,0.009398969,0.008084652,0.003177059,3.00129E-08,2.3474E-10,5.41647E-26,3.85204E-30,1.25155E-34,0.235840155,0.235840155,0.235840155,0.235840155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,96,24,0,0,48,0,48,0,0,0,192,0,0,48,0,48,0,0,0,24,96,24,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,69.16666667,5,0,0,0,0,0,0,0,0,0,9.692392654,16.335825,0.80336381,229,1,TRUE,4831.653919,3867.948675,3706.863685,0,0,0,0,0,0,0,0,1.405639062,11.2451125
160,0.229809704,0.270215806,0.297658283,0.984375,2.953125,2.331,378,0.984375,10.3359375,154,0.408515625,0.4921875,1,1.4765625,0.984375,0.4921875,1.4765625,5,0.984375,6,3.693867188,15.69,17.2265625,0.038934554,-0.093048128,0.000936951,0.000815886,0.000936951,0.000815886,0.003667932,0.003890139,0.000418819,0.000471918,1.99161E-05,4.78279E-05,0.000395287,0.087262641,0.07677318,0.033873069,0.004853509,0.004729114,0.067048892,0.062919824,0.075683772,0.098670988,0.009756899,0.010998303,0.01989602,0.025232002,0.043242737,0.055538821,0.06319087,0.084141428,0.010606616,0.013442117,0.01162928,0.015739637,0.035046051,0.046894217,0.011201024,0.010932562,0.001368499,0.002317063,0.00603071,0.061074407,0.057975767,0.133043833,0.61875579,0.000224681,0.000546879,0.000144073,2.40237E-05,3.48155E-14,1.85733E-13,2.02891E-11,1.41317E-09,6.28217E-08,1.78463E-06,3.24516E-05,0.0003786,0.002843236,0.013808618,0.090500008,0.124213757,0.113776696,0.007913313,0.001437933,0.000175462,4.3478E-05,0.000399203,0.000848655,0.010649566,0.006617353,0.014223093,0.023572314,0.000452392,0.000150307,0.000933737,0.002784226,0.005649289,0.008022412,0.004015226,0.011141203,0.006668175,0.002214803,0.001149067,0.001594592,0.00234988,0.003614603,0.009110736,0.011087364,0.00782914,0.00356564,0.001508203,0.429117113,0.429117113,0.429117113,0.429117113,0,0,0,0,0,0,0,0,12.3711,0,0.9416,0.4494,0.5546,0.6571,1.9469,0,0,0,0,0,0,0,6,0,9.333333333,3,3,7.333333333,3,0,5,0,17,0,2,3,9,7,10,8,2,4,3,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,9.333333333,7.333333333,1,5,0,0,0,13,1,2,0,3,9,8,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,35,63.33333333,44.66666667,74.5,8.5,43.5,55.5,55,39,0,0,0,0,0,1.75,1.375,0,0,8.48431696,18.37343083,0.762378617,2,7,TRUE,5574.599597,3378.648562,3457.324685,3487.732425,3529.033728,3847.341417,3666.169393,3706.346769,3812.889234,3784.346392,3754.311,3.125,50
161,0.035355339,0.063156118,0.137613858,0.9375,2.8125,2.22,360,0.9375,9.84375,175,0.3890625,0.46875,2,1.40625,0.9375,0.46875,1.40625,8,0.9375,8,3.51796875,23.195,16.40625,0.037080528,-0.080137193,0.045275676,0.065256487,0.045275676,0.065256487,0.013308829,0.016955521,0.070640273,0.121005831,0.188197589,0.02396926,0.052420799,0.044903982,0.03746088,0.0840107,0.019142166,0.031531525,0.032002868,0.010139788,0.057404444,0.036956473,0.007834533,0.006049107,0.015780176,0.01041552,0.032705732,0.021297992,0.042356785,0.033104841,0.005860402,0.005642423,0.008203407,0.006652955,0.023490632,0.018823192,0.03456355,0.03456355,0.004048033,0.004017765,0.018205278,0.053817948,0.050834447,0.115141828,0.567602161,0.002179255,0.000296932,0.000201585,7.63057E-05,8.41013E-05,0.000526432,0.000854642,0.001137347,0.001121479,0.000808517,0.000740517,0.002775758,0.014487805,0.048682568,0.132279652,0.121702615,0.078242088,0.002812568,0.001563712,0.001205776,0.00110878,0.00085242,0.000611035,0.023075099,0.016142053,0.023123576,0.029853435,0.000985746,0.003199543,0.006601274,0.004908239,0.004219876,0.005295172,0.008736049,0.00142714,0.00100812,0.004432395,0.005290081,0.002090803,0.00378267,0.006013632,0.009792777,0.009073699,0.00023514,0.000471358,0.000597227,0.341286583,0.341286583,0.341286583,0.341286583,0,0,0,0,0,0,0,0,11.9957,2.9588,4.2607,3.0506,0,0.5946,0.5506,0.5239,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,3,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,0,2,1,1,1,1,1,3,6,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,0,2,7,1,0,0,0,0,0,0,0.375,0.5,0.125,0,7.805297472,19.78370199,0.734839764,1,7,FALSE,5205.839031,3583.779473,3544.740939,3286.797171,3456.395077,3428.26448,3311.449679,3325.717767,3349.351174,3367.49618,3382.479393,4,64
162,0.006799104,0.05061555,0.096365963,0.859375,2.578125,2.035,330,0.859375,9.0234375,175,0.356640625,0.4296875,2,1.2890625,0.859375,0.4296875,1.2890625,8,0.859375,8,3.224804688,23.195,15.0390625,0.033990484,-0.068586724,0.000106771,7.30536E-05,0.000106771,7.30536E-05,0.051214599,0.059612408,0.006723157,0.007947368,0.000370957,7.69726E-08,2.13261E-07,0.026169795,0.015657603,0.040843782,0.005903802,0.005251784,0.042684238,0.037146491,0.050676382,0.05944547,0.006430106,0.007285246,0.013358777,0.015917264,0.028284018,0.033493311,0.080449508,0.128142491,0.008253117,0.011451999,0.015635025,0.025046553,0.044162559,0.070487656,0.093408297,0.093408297,0.013230493,0.029143686,0.049858719,0.082780267,0.064649199,0.086519169,0.601228729,0.005930608,0.000152905,4.96961E-05,9.55024E-06,9.77418E-07,9.30676E-05,0.000434247,0.001312492,0.002707239,0.003979565,0.004739791,0.008081139,0.024222995,0.062448039,0.119605389,0.094068197,0.054069623,0.0087471,0.0073871,0.00507126,0.002967629,0.001738244,0.002762567,0.01200907,0.016612631,0.022990357,0.023464709,0.00391435,0.004952942,0.004722582,0.003234644,0.003197526,0.004096197,0.00123239,0.00234888,0.00131422,0.00211469,0.002035807,0.003430674,0.004370467,0.00558141,0.006707601,0.004250134,0.003379537,0.00196022,0.000698669,0.273005798,0.273005798,0.273005798,0.273005798,0,0,0,0,0,0,0,0,3.0752,1.4222,0.5461,1.5641,0,1.715,0.7411,0.9066,0,0,0,0,0,0,17,12,2,1,4,1,5,0,0,2,8,1,2,8,4,12,2,0,0,10,12,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,17,12,7,9,2,1,4,0,4,2,3,15,1,2,1,8,4,0,8,2,12,10,1,4,0,0,0,0,0,0,0,4,0,0,0,1,6,2,24.33333333,24.33333333,18.66666667,61,27.66666667,25.66666667,40,48.5,19,0,0,0,0,0,0.5,3,1.125,0.25,7.496998598,20.53198133,0.716668825,8,6,FALSE,5437.664302,3531.973832,3461.406406,3440.312696,3230.627919,3248.294536,3259.928512,3389.405893,3347.398237,3339.678833,3310.114412,4,64
163,0.141421356,0.216362588,0.276678192,1,3,2.368,384,1,10.5,154,0.415,0.5,1,1.5,1,0.5,1.5,5,1,6,3.7525,15.69,17.5,0.039552563,-0.093262213,0.031483,0.036564618,0.031483,0.036564618,0.019293635,0.023097259,0.022152484,0.036314005,0.021872573,0.001610798,0.00689792,0.062662041,0.058228464,0.093877481,0.01922618,0.035500095,0.022632396,0.007051425,0.055873837,0.053161843,0.005841824,0.005088886,0.014720097,0.013953607,0.031809933,0.030283873,0.070914192,0.058505912,0.006829388,0.008565679,0.01286654,0.011172298,0.039247353,0.032789143,0.038318301,0.038318301,0.00430204,0.004049179,0.02045916,0.025735949,0.015076616,0.14660863,0.561059598,0.000222033,0.00036201,0.000177709,5.82264E-05,2.91798E-10,2.24809E-07,2.91581E-06,2.27094E-05,0.000106337,0.000303204,0.000594676,0.001502102,0.006800264,0.02616051,0.10888923,0.124708927,0.102126959,0.005874537,0.001324922,0.000885875,0.001024981,0.00049414,0.000301896,0.019230962,0.014282621,0.016002889,0.021014563,0.000390529,0.00078982,0.004814931,0.006698175,0.005975523,0.004382854,0.003873504,0.003257474,0.001825417,0.002590614,0.002391312,0.007471576,0.005068425,0.002623626,0.007586606,0.007540842,0.003757188,0.00116862,0.000236213,0.352137645,0.352137645,0.352137645,0.352137645,0,0,0,0,0,0,0,0,5.83,3.1375,1.1295,0.5391,0.1109,1.8523,0.2919,0.6597,0,0,0,0,0,0,0,0,2,7,7,4,5,1,1,0,0,0,0,9,6,7,11,10,0,0,0,0,0,0,0,0,3,2,0,0,4,10,9,20,16,7,8,6,12,18,22,30,19,5,2,4,6,1,0,22,42,60,53,0,4,9,6,10,9,15,16,16,10,10,12,11,18,9,3,1,0,0,0,0,0,4,8,6,38,57,61,67.9,50,54,75.6,152.4,37,0,0,0,0,0,1.375,2.5,1.1875,1.0625,8.24800689,18.84049917,0.752861732,1,7,FALSE,5542.173473,3708.519236,3642.56269,3229.438538,3254.420678,3529.095981,3483.379927,3418.614831,3306.770651,3348.593191,3334.950393,4,64
164,0.053033009,0.12797424,0.21186007,0.984375,2.953125,2.331,378,0.984375,10.3359375,175,0.408515625,0.4921875,2,1.4765625,0.984375,0.4921875,1.4765625,8,0.984375,8,3.693867188,23.195,17.2265625,0.038934554,-0.088722409,0,0,0,0,0.082647599,0.098785422,0.011803541,0.015059476,0.000789173,1.67512E-07,4.01475E-07,0.159910635,0.169773334,0,0,0,0.059386056,0.043298865,0.116952547,0.107174963,0.014717521,0.015329059,0.032759537,0.033415881,0.068456471,0.065372867,0,0,0,0,0,0,0,0,0.105901881,0.105901881,0.014205155,0.008192685,0.058045479,0,0,0.150938804,0.561942566,0.000598613,0.000201811,4.21087E-05,5.56792E-06,0.000574874,0.000558234,0.00027802,9.8959E-05,9.05916E-05,0.000332354,0.001329281,0.005064797,0.016118914,0.039023023,0.099518108,0.104190584,0.080217487,0.008736644,0.00331056,0.00127115,0.000648666,0.000748428,0.000760756,0.012279327,0.020409373,0.021763138,0.018733813,0.002526087,0.002601516,0.00264999,0.003252966,0.004420173,0.005335448,0.001919439,0.003052437,0.001189621,0.001651279,0.003817772,0.004632246,0.003702251,0.004027843,0.005890813,0.003288802,0.002843228,0.002647505,0.002170435,0.272365393,0.272365393,0.272365393,0.272365393,0,0,0,0,0,0,0,0,18.559,0,2.06,2.3599,0,1.2075,0.3195,0.304,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.75,0.25,2.625,8.003779298,19.3542472,0.742011339,35,5,FALSE,5013.518207,3648.281228,3613.326977,3445.597575,3404.749568,3209.212351,3225.740416,3349.218242,3343.764069,3299.081187,3262.466026,4,64
